sample_index,label,dominant_freq_raw,dominant_freq_normalized
230,cone_jet,268.55468749999994,2.6855468749999996
231,cone_jet,268.55468749999994,2.6855468749999996
232,cone_jet,268.55468749999994,2.6855468749999996
233,cone_jet,268.55468749999994,2.6855468749999996
234,cone_jet,268.55468749999994,2.6855468749999996
235,cone_jet,268.55468749999994,2.6855468749999996
236,cone_jet,268.55468749999994,2.6855468749999996
237,cone_jet,268.55468749999994,2.6855468749999996
238,cone_jet,268.55468749999994,2.6855468749999996
239,cone_jet,268.55468749999994,2.6855468749999996
240,cone_jet,268.55468749999994,2.6855468749999996
241,cone_jet,268.55468749999994,2.6855468749999996
242,cone_jet,268.55468749999994,2.6855468749999996
243,cone_jet,268.55468749999994,2.6855468749999996
244,cone_jet,268.55468749999994,2.6855468749999996
245,cone_jet,268.55468749999994,2.6855468749999996
246,cone_jet,268.55468749999994,2.6855468749999996
247,cone_jet,268.55468749999994,2.6855468749999996
248,cone_jet,268.55468749999994,2.6855468749999996
249,cone_jet,268.55468749999994,2.6855468749999996
250,cone_jet,268.55468749999994,2.6855468749999996
251,cone_jet,268.55468749999994,2.6855468749999996
252,cone_jet,268.55468749999994,2.6855468749999996
253,cone_jet,268.55468749999994,2.6855468749999996
254,cone_jet,268.55468749999994,2.6855468749999996
255,cone_jet,268.55468749999994,2.6855468749999996
256,cone_jet,268.55468749999994,2.6855468749999996
257,cone_jet,268.55468749999994,2.6855468749999996
258,cone_jet,268.55468749999994,2.6855468749999996
259,cone_jet,268.55468749999994,2.6855468749999996
260,cone_jet,268.55468749999994,2.6855468749999996
261,cone_jet,268.55468749999994,2.6855468749999996
262,cone_jet,268.55468749999994,2.6855468749999996
263,cone_jet,268.55468749999994,2.6855468749999996
264,cone_jet,268.55468749999994,2.6855468749999996
265,cone_jet,268.55468749999994,2.6855468749999996
266,cone_jet,268.55468749999994,2.6855468749999996
267,cone_jet,268.55468749999994,2.6855468749999996
268,cone_jet,268.55468749999994,2.6855468749999996
269,cone_jet,268.55468749999994,2.6855468749999996
270,cone_jet,268.55468749999994,2.6855468749999996
271,cone_jet,268.55468749999994,2.6855468749999996
272,cone_jet,268.55468749999994,2.6855468749999996
273,cone_jet,268.55468749999994,2.6855468749999996
274,cone_jet,268.55468749999994,2.6855468749999996
275,cone_jet,268.55468749999994,2.6855468749999996
276,cone_jet,268.55468749999994,2.6855468749999996
277,cone_jet,268.55468749999994,2.6855468749999996
278,cone_jet,268.55468749999994,2.6855468749999996
279,cone_jet,268.55468749999994,2.6855468749999996
280,cone_jet,268.55468749999994,2.6855468749999996
281,cone_jet,268.55468749999994,2.6855468749999996
282,cone_jet,268.55468749999994,2.6855468749999996
283,cone_jet,268.55468749999994,2.6855468749999996
284,cone_jet,268.55468749999994,2.6855468749999996
285,cone_jet,268.55468749999994,2.6855468749999996
286,cone_jet,268.55468749999994,2.6855468749999996
287,cone_jet,268.55468749999994,2.6855468749999996
288,cone_jet,268.55468749999994,2.6855468749999996
289,cone_jet,268.55468749999994,2.6855468749999996
290,cone_jet,268.55468749999994,2.6855468749999996
291,cone_jet,268.55468749999994,2.6855468749999996
292,cone_jet,268.55468749999994,2.6855468749999996
293,cone_jet,268.55468749999994,2.6855468749999996
294,cone_jet,268.55468749999994,2.6855468749999996
295,cone_jet,268.55468749999994,2.6855468749999996
296,cone_jet,268.55468749999994,2.6855468749999996
297,cone_jet,268.55468749999994,2.6855468749999996
298,cone_jet,268.55468749999994,2.6855468749999996
299,cone_jet,268.55468749999994,2.6855468749999996
300,cone_jet,268.55468749999994,2.6855468749999996
301,cone_jet,268.55468749999994,2.6855468749999996
302,cone_jet,268.55468749999994,2.6855468749999996
303,cone_jet,268.55468749999994,2.6855468749999996
304,cone_jet,268.55468749999994,2.6855468749999996
305,cone_jet,268.55468749999994,2.6855468749999996
306,cone_jet,268.55468749999994,2.6855468749999996
307,cone_jet,268.55468749999994,2.6855468749999996
308,cone_jet,268.55468749999994,2.6855468749999996
309,cone_jet,268.55468749999994,2.6855468749999996
310,cone_jet,268.55468749999994,2.6855468749999996
311,cone_jet,268.55468749999994,2.6855468749999996
312,cone_jet,268.55468749999994,2.6855468749999996
313,cone_jet,268.55468749999994,2.6855468749999996
314,cone_jet,268.55468749999994,2.6855468749999996
315,cone_jet,268.55468749999994,2.6855468749999996
316,cone_jet,268.55468749999994,2.6855468749999996
317,cone_jet,268.55468749999994,2.6855468749999996
318,cone_jet,268.55468749999994,2.6855468749999996
319,cone_jet,268.55468749999994,2.6855468749999996
320,cone_jet,268.55468749999994,2.6855468749999996
321,cone_jet,268.55468749999994,2.6855468749999996
322,cone_jet,268.55468749999994,2.6855468749999996
323,cone_jet,268.55468749999994,2.6855468749999996
324,cone_jet,268.55468749999994,2.6855468749999996
325,cone_jet,268.55468749999994,2.6855468749999996
