id,timestamp,solution_name,hv_position,target_voltage,actual_voltage,actual_current_ps,flow_rate,mean_na,deviation_na,median_na,rms_na,variance_na,qty_max,pct_max,band_power_v_low,band_power_low,band_power_mid,band_power_high,band_power_v_high,rf_spray_mode,xgb_spray_mode,image_classification,manual_classification,video_file,raw_data_file
218,"2026-04-15T09:17:28,147",experiment,10,3000,3001.4,-6.76314e-08,120,-25.4228057861328,15.4465503692627,-24.7892913818359,29.7475185394287,238.595916748047,0,0,0.579119026231958,7.93347683163597,13.7121604548579,65.8133566401013,32.498185689389,intermitent (60%),dripping (62%),dripping,,,experiment_10_sample_31.npy
219,"2026-04-15T09:17:33,195",experiment,10,3200,3201.34,-4.96545e-08,120,6.49757051467896,15.6329936981201,4.95785808563232,16.9295272827148,244.390502929688,0,0,0.572114449572983,15.555713186926,13.8325819282754,65.7324587274456,32.6149217257231,dripping (81%),dripping (98%),dripping,,,experiment_10_sample_32.npy
220,"2026-04-15T09:17:38,227",experiment,10,3400,3401.19,-5.43669e-08,120,-29.396032333374,15.449631690979,-29.7471466064453,33.2087020874023,238.691116333008,0,0,0.46785908628268,11.6668801458682,14.9090723190551,66.6058661278446,32.5797332382652,intermitent (65%),intermitent (51%),dripping,,,experiment_10_sample_33.npy
221,"2026-04-15T09:17:43,276",experiment,10,3600,3601.12,-2.12929e-08,120,2.63450646400452,15.3535623550415,4.95785808563232,15.5779495239258,235.731872558594,0,0,0.523169380358823,8.72951998031898,12.8563152674808,63.7620966243154,34.3261037360937,dripping (60%),dripping (75%),dripping,,,experiment_10_sample_34.npy
222,"2026-04-15T09:17:48,333",experiment,10,3800,3801.08,-4.05788e-08,120,3.52434301376343,15.3772087097168,4.95785808563232,15.7759170532227,236.458541870117,0,0,0.75449806356856,13.5443624863485,14.6783210898069,59.3478366369257,32.2139375070173,dripping (69%),dripping (67%),dripping,,,experiment_10_sample_35.npy
223,"2026-04-15T09:17:53,387",experiment,10,4000,4001.28,-3.27248e-08,120,18.5409030914307,15.351167678833,19.8314323425293,24.0712146759033,235.658355712891,0,0,0.589457512672353,10.4679262824343,14.1202807808449,64.5424383023412,31.6252359204521,intermitent (74%),intermitent (99%),intermitent,,,experiment_10_sample_36.npy
224,"2026-04-15T09:17:58,443",experiment,10,4200,4201.13,-2.53945e-08,120,13.5542879104614,15.2718544006348,14.8735733032227,20.4193096160889,233.229522705078,0,0,0.61973196932972,10.0774863723428,13.8603410974732,62.5753249363521,31.3757707538209,intermitent (44%),intermitent (82%),intermitent,,,experiment_10_sample_37.npy
225,"2026-04-15T09:18:03,505",experiment,10,4400,4401.24,-2.74889e-08,120,24.9852256774902,15.3144359588623,24.7892913818359,29.3051776885986,234.531936645508,0,0,0.791602865766368,9.45877935628236,13.5838794354169,63.8557930283627,33.2407456987747,intermitent (70%),intermitent (100%),intermitent,,,experiment_10_sample_38.npy
226,"2026-04-15T09:18:08,543",experiment,10,4600,4601.12,-1.63188e-08,120,14.0113039016724,15.3309211730957,14.8735733032227,20.7690582275391,235.037155151367,0,0,0.560069732402154,10.7355060562566,12.9397677931879,62.8456392266573,34.1445368335864,intermitent (39%),intermitent (86%),intermitent,,,experiment_10_sample_39.npy
227,"2026-04-15T09:18:13,598",experiment,10,4800,4800.98,2.7928e-09,120,31.3381252288818,15.1508150100708,29.7471466064453,34.808406829834,229.54719543457,0,0,0.435759671315499,6.4950029642725,11.9154770413966,63.9789730613621,32.2427702340019,intermitent (56%),intermitent (95%),intermitent,,,experiment_10_sample_40.npy
228,"2026-04-15T09:18:18,675",experiment,10,5000,5001.27,1.46622e-08,120,6.03807640075684,15.624324798584,4.95785808563232,16.7504596710205,244.119522094727,0,0,0.570244994009459,11.0659003788974,15.9214305146452,67.2344043864556,33.3895623736313,dripping (62%),dripping (92%),intermitent,,,experiment_10_sample_41.npy
229,"2026-04-15T09:18:23,753",experiment,10,5200,5201.21,1.03857e-08,120,30.579870223999,15.2200498580933,29.7471466064453,34.1581382751465,231.649917602539,0,0,0.778591964705372,8.92330622851186,13.4611797524577,61.6316043491892,32.5127038488677,intermitent (51%),multi_jet (73%),intermitent,,,experiment_10_sample_42.npy
230,"2026-04-15T09:18:28,807",experiment,10,5400,5401.08,2.13824e-08,120,53.6448211669922,15.52490234375,54.5364379882813,55.846118927002,241.022598266602,0,0,0.444909400189895,12.509473662585,14.7058788543086,64.7114644437349,32.402306151503,intermitent (49%),intermitent (74%),intermitent,,,experiment_10_sample_43.npy
231,"2026-04-15T09:18:33,873",experiment,10,5600,5601.02,3.21172e-08,120,46.5268211364746,15.3400096893311,44.6207237243652,48.9904136657715,235.315887451172,0,0,0.502714975719609,7.75059582698119,13.5301746266885,62.3543766212577,31.3687936926398,intermitent (44%),multi_jet (90%),intermitent,,,experiment_10_sample_44.npy
232,"2026-04-15T09:18:38,933",experiment,10,5800,5801.05,3.01099e-08,120,71.9502182006836,15.3359670639038,74.3678741455078,73.5664749145508,235.19189453125,0,0,0.661579068690225,11.9018347650838,13.1376007889207,62.8349862154642,32.5422808733662,multi_jet (34%),multi_jet (48%),intermitent,,,experiment_10_sample_45.npy
233,"2026-04-15T09:18:44,020",experiment,10,6000,6001.25,4.14556e-08,120,49.0692100524902,15.2342519760132,49.5785827636719,51.3796653747559,232.082443237305,0,0,0.790925121908767,11.2774970577394,11.6578038933385,61.122434749406,32.7034016888591,intermitent (47%),intermitent (74%),undefined,,,experiment_10_sample_46.npy
234,"2026-04-15T09:18:49,087",experiment,10,6200,6201.19,6.05689e-08,120,67.3336563110352,15.9680328369141,69.4100112915039,69.2011566162109,254.978073120117,0,0,0.785640033312981,15.7641446909885,13.3078284270772,60.7743871816051,33.4361005023126,multi_jet (50%),intermitent (51%),undefined,,,experiment_10_sample_47.npy
235,"2026-04-15T09:18:54,128",experiment,10,6400,6401.09,7.8984e-08,120,52.3525009155273,15.4420032501221,54.5364379882813,54.5824127197266,238.455474853516,0,0,0.632670708161626,9.27169681520524,13.2421408228287,62.1009142112444,32.7148067067351,multi_jet (41%),multi_jet (94%),undefined,,,experiment_10_sample_48.npy
236,"2026-04-15T09:18:59,211",experiment,10,6600,6601,7.70639e-08,120,49.4982604980469,16.5142211914063,49.5785827636719,52.1804313659668,272.719482421875,0,0,0.671128530304232,8.76034588186812,12.6110969112006,66.0726177451162,31.8539385137484,intermitent (58%),intermitent (89%),undefined,,,experiment_10_sample_49.npy
237,"2026-04-15T09:19:04,268",experiment,10,6800,6800.95,1.40512e-07,120,124.195541381836,15.6074104309082,123.946449279785,125.172370910645,243.591247558594,0,0,0.563603973809399,15.3902043150517,15.0402845169287,62.415361832357,32.100998460997,multi_jet (56%),multi_jet (96%),undefined,,,experiment_10_sample_50.npy
238,"2026-04-15T09:19:09,328",experiment,10,7000,7001.27,1.10228e-07,120,63.0595893859863,15.4333477020264,64.4521560668945,64.9207229614258,238.188232421875,0,0,0.727969226750841,10.4373271206645,13.975614747878,63.9583888643418,32.3945768429461,multi_jet (52%),multi_jet (97%),undefined,,,experiment_10_sample_51.npy
239,"2026-04-15T09:19:14,380",experiment,10,7200,7201.21,1.1049e-07,120,27.5569648742676,15.8615884780884,29.7471466064453,31.7958545684814,251.589981079102,0,0,0.701272025224756,9.58262880871939,14.2459940860768,65.5676357204693,32.334656934098,intermitent (47%),intermitent (94%),undefined,,,experiment_10_sample_52.npy
240,"2026-04-15T09:19:19,439",experiment,10,7400,7401.1,1.31087e-07,120,68.2136764526367,16.9450817108154,69.4100112915039,70.2868576049805,287.135772705078,0,0,0.935974975328051,14.5299945501859,16.0224884574723,63.1472543421579,32.3311150144901,multi_jet (52%),multi_jet (58%),undefined,,,experiment_10_sample_53.npy
241,"2026-04-15T09:19:24,486",experiment,10,7600,7601.02,2.03787e-07,120,149.989883422852,15.3694658279419,148.735748291016,150.775268554688,236.220474243164,0,0,0.683438387424313,11.411508941905,12.2649280315747,62.4524695411007,32.5212817043171,multi_jet (92%),multi_jet (100%),undefined,,,experiment_10_sample_54.npy
242,"2026-04-15T09:19:29,549",experiment,10,7800,7800.92,1.5404e-07,120,101.345458984375,17.448787689209,99.1571655273438,102.836578369141,304.460205078125,0,0,1.00911502291296,9.59470382589625,14.2379669173765,65.6487738097896,33.2385483163114,multi_jet (63%),multi_jet (82%),undefined,,,experiment_10_sample_55.npy
243,"2026-04-15T09:19:34,600",experiment,10,8000,8001.06,2.56152e-07,120,88.7707366943359,15.8977756500244,89.2414474487305,90.1830596923828,252.739273071289,0,0,0.691895239955379,12.0740110055807,12.5493061839378,66.240391418313,32.762945258812,multi_jet (64%),multi_jet (96%),intermitent,,,experiment_10_sample_56.npy
244,"2026-04-15T09:19:39,634",experiment,10,8200,8201.11,2.99353e-07,120,103.04035949707,15.5342702865601,104.115013122559,104.204734802246,241.313552856445,0,0,0.512683244187921,10.3190916415763,13.7840106300187,66.2855625402564,32.5896207082388,multi_jet (60%),multi_jet (96%),undefined,,,experiment_10_sample_57.npy
245,"2026-04-15T09:19:44,679",experiment,10,8400,8401.06,3.31209e-07,120,113.06761932373,18.8107452392578,114.030731201172,114.621688842773,353.844116210938,0,0,1.02519433170461,11.5147749724219,13.4861212482866,65.8606036870993,32.0705164937589,multi_jet (56%),multi_jet (89%),undefined,,,experiment_10_sample_58.npy
246,"2026-04-15T09:19:49,718",experiment,10,8600,8600.89,3.7441e-07,120,89.7558822631836,15.5100574493408,89.2414474487305,91.0861053466797,240.561874389648,0,0,0.619538212880531,10.2845586627034,13.7412737253674,62.3260557310395,32.7926172140634,multi_jet (57%),multi_jet (97%),multi_jet,,,experiment_10_sample_59.npy
247,"2026-04-15T09:19:54,782",experiment,10,8800,8800.81,3.71181e-07,120,126.577491760254,18.330738067627,128.904312133789,127.897911071777,336.015930175781,0,0,0.880572521733477,10.8545738221034,12.1250051754361,65.4082372863565,32.8998316463452,multi_jet (58%),multi_jet (74%),multi_jet,,,experiment_10_sample_60.npy
248,"2026-04-15T09:19:59,849",experiment,10,9000,9001.05,4.16738e-07,120,223.333557128906,15.312084197998,223.103607177734,223.857849121094,234.459915161133,0,0,0.714092563282098,9.50774558940955,13.5198054298211,63.9640459747911,32.6075303492685,multi_jet (95%),multi_jet (100%),multi_jet,,,experiment_10_sample_61.npy
249,"2026-04-15T09:20:22,056",experiment,10,3000,3001.37,1.32658e-08,140,-9.759840965271,15.7465906143188,-9.91571617126465,18.5259170532227,247.955123901367,0,0,0.492918576505389,9.91388455718187,13.6237064023267,66.9161930430135,35.3526617813253,dripping (61%),dripping (100%),dripping,,,experiment_10_sample_62.npy
250,"2026-04-15T09:20:27,115",experiment,10,3200,3201.31,6.10926e-09,140,-13.9088754653931,15.6479911804199,-14.8735733032227,20.9360065460205,244.859634399414,0,0,0.777908027582365,14.308877435363,15.9385030850886,64.4183120741819,33.4322371932921,dripping (64%),dripping (96%),dripping,,,experiment_10_sample_63.npy
251,"2026-04-15T09:20:32,187",experiment,10,3400,3401.18,-5.67231e-09,140,-1.33584535121918,15.8719940185547,0,15.9281101226807,251.920196533203,0,0,0.516066817924055,10.8108737095371,15.438644984993,69.1739253449438,33.87328985299,dripping (77%),dripping (99%),dripping,,,experiment_10_sample_64.npy
252,"2026-04-15T09:20:37,237",experiment,10,3600,3601.07,5.14923e-09,140,11.7530975341797,15.5917310714722,9.91571617126465,19.5253009796143,243.102081298828,0,0,0.501251920655512,10.4142559575692,14.5163885539813,68.5812905482799,33.7693310642117,dripping (68%),dripping (95%),dripping,,,experiment_10_sample_65.npy
253,"2026-04-15T09:20:42,290",experiment,10,3800,3801.07,1.95496e-08,140,-17.9896869659424,15.6368379592896,-19.8314323425293,23.8356781005859,244.510696411133,0,0,0.459905195740348,9.01215250371105,12.9020745031559,70.6633676637192,33.7163533229359,intermitent (65%),intermitent (93%),dripping,,,experiment_10_sample_66.npy
254,"2026-04-15T09:20:47,333",experiment,10,4000,4001.25,"3,59E-05",140,-19.8413486480713,15.9908533096313,-19.8314323425293,25.4830627441406,255.707382202148,0,0,0.667834049555754,16.5577216653127,17.1125381172,71.3890317323467,33.4764543510913,intermitent (71%),intermitent (75%),dripping,,,experiment_10_sample_67.npy
255,"2026-04-15T09:20:52,384",experiment,10,4200,4201.14,4.63431e-08,140,7.18522548675537,15.7525625228882,4.95785808563232,17.3138885498047,248.14323425293,0,0,0.490399991283689,14.5911054365537,16.6679848681908,65.2176090985657,33.048035615626,dripping (65%),dripping (88%),dripping,,,experiment_10_sample_68.npy
256,"2026-04-15T09:20:57,444",experiment,10,4400,4401.23,5.06195e-08,140,-1.10252845287323,15.7677087783813,0,15.8062086105347,248.620635986328,0,0,0.743117266464947,13.9099330778561,14.4056709593275,70.8072490453738,33.7137726989506,dripping (50%),dripping (57%),dripping,,,experiment_10_sample_69.npy
257,"2026-04-15T09:21:02,497",experiment,10,4600,4601.08,5.56815e-08,140,20.0328197479248,15.6062231063843,19.8314323425293,25.3942527770996,243.554214477539,0,0,0.66582687557068,13.3110449052032,15.5519927871965,68.4397038474981,32.9316714930657,intermitent (67%),intermitent (100%),dripping,,,experiment_10_sample_70.npy
258,"2026-04-15T09:21:07,563",experiment,10,4800,4800.98,6.17035e-08,140,-18.7147235870361,15.6062688827515,-19.8314323425293,24.36794090271,243.555618286133,0,0,0.613860221112051,8.27004729395112,13.2487343985918,67.5160557942982,33.3742683940962,intermitent (55%),intermitent (97%),dripping,,,experiment_10_sample_71.npy
259,"2026-04-15T09:21:12,600",experiment,10,5000,5001.22,7.06928e-08,140,-15.0059490203857,15.6366376876831,-14.8735733032227,21.6721687316895,244.504425048828,0,0,0.529936459985838,7.85109340155052,13.0617231668324,66.0251357022568,33.2550056187793,intermitent (49%),intermitent (81%),dripping,,,experiment_10_sample_72.npy
260,"2026-04-15T09:21:17,645",experiment,10,5200,5201.2,7.5493e-08,140,-5.42816066741943,15.5796241760254,-4.95785808563232,16.4981689453125,242.724685668945,0,0,0.758052670975489,6.696336971121,12.1764111038576,66.9153679224087,34.1466030619974,dripping (45%),dripping (54%),dripping,,,experiment_10_sample_73.npy
261,"2026-04-15T09:21:22,686",experiment,10,5400,5401.06,8.44823e-08,140,19.5527019500732,15.4048070907593,19.8314323425293,24.8920917510986,237.308074951172,0,0,0.598705769997838,10.3060130673666,12.6849774758482,66.7605077377627,32.8828356224983,intermitent (45%),intermitent (57%),dripping,,,experiment_10_sample_74.npy
262,"2026-04-15T09:21:27,738",experiment,10,5600,5600.98,9.31225e-08,140,-23.5456619262695,15.6321811676025,-24.7892913818359,28.2623996734619,244.365081787109,0,0,0.431386300188197,9.77460008701947,14.0901584888375,66.2772450198193,33.1873074763729,intermitent (48%),intermitent (90%),intermitent,,,experiment_10_sample_75.npy
263,"2026-04-15T09:21:32,805",experiment,10,5800,5800.99,1.01675e-07,140,21.253345489502,15.6071491241455,19.8314323425293,26.3683109283447,243.583114624023,0,0,0.621254733197535,9.19024779780874,14.1972083599335,69.8032401886206,33.7031506269471,intermitent (46%),intermitent (51%),intermitent,,,experiment_10_sample_76.npy
264,"2026-04-15T09:21:37,893",experiment,10,6000,6001.19,1.26287e-07,140,36.6575126647949,15.6391668319702,34.705005645752,39.8541946411133,244.583541870117,0,0,0.642638706550674,12.5056082058824,15.7135077637882,71.7247277737376,32.761316685201,intermitent (51%),intermitent (95%),intermitent,,,experiment_10_sample_77.npy
265,"2026-04-15T09:21:42,952",experiment,10,6200,6201.13,1.39989e-07,140,-11.1848278045654,15.6333570480347,-9.91571617126465,19.2224407196045,244.401840209961,0,0,0.764446638418659,11.3259343664226,13.6918104572547,66.1162972139938,34.3314109583534,dripping (48%),intermitent (91%),intermitent,,,experiment_10_sample_78.npy
266,"2026-04-15T09:21:47,997",experiment,10,6400,6401.07,1.47058e-07,140,11.500940322876,15.8317575454712,9.91571617126465,19.568244934082,250.644561767578,0,0,0.830405889374612,14.9277516101082,15.3310485005695,68.9896342641872,33.8196961063273,intermitent (44%),intermitent (98%),intermitent,,,experiment_10_sample_79.npy
267,"2026-04-15T09:21:53,046",experiment,10,6600,6600.93,1.61808e-07,140,86.6046524047852,15.4762582778931,84.2835845947266,87.9766006469727,239.514556884766,0,0,0.511249289733501,12.3022934156211,11.6868981027446,61.9044661435024,31.3136157957875,multi_jet (56%),multi_jet (95%),intermitent,,,experiment_10_sample_80.npy
268,"2026-04-15T09:21:58,133",experiment,10,6800,6800.9,1.67306e-07,140,-8.49162101745605,15.6449871063232,-9.91571617126465,17.8009338378906,244.765625,0,0,0.908620929209346,7.10549563936718,12.4315397036835,69.7232039369683,34.4830571257268,intermitent (45%),intermitent (95%),intermitent,,,experiment_10_sample_81.npy
269,"2026-04-15T09:22:03,179",experiment,10,7000,7001.21,1.50375e-07,140,84.2851791381836,15.2266464233398,84.2835845947266,85.649528503418,231.85075378418,0,0,0.831950853506999,8.85888714366389,13.9284542997817,59.949020421335,31.7208029447809,multi_jet (58%),multi_jet (95%),intermitent,,,experiment_10_sample_82.npy
270,"2026-04-15T09:22:08,237",experiment,10,7200,7201.13,1.72368e-07,140,93.5693588256836,15.4254531860352,94.1993026733398,94.8323211669922,237.944595336914,0,0,0.756951317388795,9.33220178089473,13.548614742844,62.638097360638,32.9286340206358,multi_jet (62%),multi_jet (93%),intermitent,,,experiment_10_sample_83.npy
271,"2026-04-15T09:22:13,300",experiment,10,7400,7401.06,1.6364e-07,140,67.8082275390625,15.9875812530518,69.4100112915039,69.6674880981445,255.602752685547,0,0,0.769004236055717,16.4023638341871,13.0664810727276,67.1311980567294,32.9372978469986,multi_jet (52%),multi_jet (91%),undefined,,,experiment_10_sample_84.npy
272,"2026-04-15T09:22:18,344",experiment,10,7600,7600.94,2.00645e-07,140,41.1062965393066,15.7414436340332,39.6628646850586,44.017276763916,247.793045043945,0,0,0.774613374988768,15.5594138187034,17.511372496855,66.6117235609538,33.3021512777359,intermitent (46%),intermitent (82%),undefined,,,experiment_10_sample_85.npy
273,"2026-04-15T09:22:23,387",experiment,10,7800,7800.86,2.24209e-07,140,19.3736228942871,15.4433364868164,19.8314323425293,24.7756729125977,238.496643066406,0,0,0.648558953439501,12.2418000104654,11.9624953774178,64.335458404626,32.719475881966,intermitent (50%),intermitent (93%),undefined,,,experiment_10_sample_86.npy
274,"2026-04-15T09:22:28,450",experiment,10,8000,8000.96,2.52137e-07,140,53.4202308654785,16.3184585571289,54.5364379882813,55.8570709228516,266.292083740234,0,0,0.517950826199283,14.0291472887811,13.1331484024222,67.5459316781397,32.3941702027089,multi_jet (50%),intermitent (71%),undefined,,,experiment_10_sample_87.npy
275,"2026-04-15T09:22:33,498",experiment,10,8200,8201.01,2.7544e-07,140,87.6131820678711,18.0343132019043,89.2414474487305,89.4500198364258,325.236480712891,0,0,0.949557740934333,15.7586523568175,14.2054474399256,63.1884657459432,32.8414148842538,multi_jet (63%),multi_jet (86%),undefined,,,experiment_10_sample_88.npy
276,"2026-04-15T09:22:38,575",experiment,10,8400,8400.99,2.9272e-07,140,50.0683212280273,19.7624359130859,49.5785827636719,53.8274116516113,390.553894042969,0,0,2.63680794540412,8.04198209029436,12.3054760570097,63.1652826610009,33.0752364318851,intermitent (52%),intermitent (66%),undefined,,,experiment_10_sample_89.npy
277,"2026-04-15T09:22:43,667",experiment,10,8600,8600.8,3.04677e-07,140,71.6206207275391,15.7400798797607,69.4100112915039,73.3298263549805,247.750122070313,0,0,0.954477055758789,9.1604934932775,13.0128881411597,68.9835181502537,32.5394180401508,multi_jet (46%),intermitent (59%),undefined,,,experiment_10_sample_90.npy
278,"2026-04-15T09:22:48,701",experiment,10,8800,8800.74,3.4334e-07,140,139.334747314453,15.7738161087036,138.820022583008,140.22477722168,248.813262939453,0,0,0.611290692768369,11.2012639559614,14.8051353943648,66.3387789147848,34.3481449112571,multi_jet (81%),multi_jet (100%),multi_jet,,,experiment_10_sample_91.npy
279,"2026-04-15T09:22:53,759",experiment,10,9000,9000.96,3.75108e-07,140,134.282196044922,16.8889598846436,133.862167358398,135.340103149414,285.236968994141,0,0,6.67890882249561,12.6739857526094,13.8272058972889,64.9993438823084,32.854943873236,multi_jet (73%),multi_jet (76%),multi_jet,,,experiment_10_sample_92.npy
280,"2026-04-15T09:28:01,766",experiment,12,3000,3001.14,-2.0333e-08,160,16.2129878997803,15.6170902252197,14.8735733032227,22.511209487915,243.893493652344,0,0,0.469421230733835,10.3416118426281,14.6209873596089,65.7896112932517,33.1864897052629,intermitent (70%),intermitent (51%),dripping,,,experiment_12_sample_0.npy
281,"2026-04-15T09:28:06,887",experiment,12,3200,3201.13,-1.28281e-08,160,16.0183429718018,15.7829313278198,14.8735733032227,22.487512588501,249.100921630859,0,0,0.5965858789909,14.9243131076777,16.5043465791624,67.1154272913393,33.6538432567973,intermitent (65%),intermitent (61%),dripping,,,experiment_12_sample_1.npy
282,"2026-04-15T09:28:11,956",experiment,12,3400,3401.02,-8.5521e-09,160,-16.9471492767334,15.6170444488525,-14.8735733032227,23.045560836792,243.892074584961,0,0,0.456009895503907,10.8610875403629,13.6813123443467,69.8428032518845,33.445614206513,intermitent (64%),intermitent (91%),intermitent,,,experiment_12_sample_2.npy
283,"2026-04-15T09:28:17,022",experiment,12,3600,3600.93,8.72751e-11,160,16.53733253479,15.3127727508545,14.8735733032227,22.538064956665,234.481018066406,0,0,0.804669478396835,8.54866583109451,12.6121803887049,64.7475168134351,32.7749187976829,intermitent (66%),intermitent (99%),dripping,,,experiment_12_sample_3.npy
284,"2026-04-15T09:28:22,057",experiment,12,3800,3800.92,9.07661e-09,160,14.0990571975708,15.710431098938,14.8735733032227,21.1092643737793,246.817642211914,0,0,0.406296414618163,10.1504820429053,14.1985968399633,72.5133620219702,33.7760121818527,dripping (48%),intermitent (78%),dripping,,,experiment_12_sample_4.npy
285,"2026-04-15T09:28:27,104",experiment,12,4000,4001.11,2.1906e-08,160,-19.3176002502441,15.5178737640381,-19.8314323425293,24.7784996032715,240.804397583008,0,0,0.608308585047399,7.17669171801592,13.6365590008831,64.7545083140429,34.2036599389019,intermitent (69%),intermitent (100%),dripping,,,experiment_12_sample_5.npy
286,"2026-04-15T09:28:32,161",experiment,12,4200,4201.02,2.87135e-08,160,-12.6922149658203,15.8101406097412,-14.8735733032227,20.2744388580322,249.960540771484,0,0,0.885538122881744,13.1053711871232,15.5463857194148,68.7975681255059,33.562197678915,dripping (46%),dripping (84%),intermitent,,,experiment_12_sample_6.npy
287,"2026-04-15T09:28:37,224",experiment,12,4400,4401.07,3.97974e-08,160,18.6389675140381,15.8917331695557,19.8314323425293,24.494047164917,252.547180175781,0,0,0.490792719477396,16.2684026932687,16.9452835214868,72.5004794608943,32.5151970683016,intermitent (73%),intermitent (99%),unconclusive,,,experiment_12_sample_7.npy
288,"2026-04-15T09:28:42,265",experiment,12,4600,4600.97,5.14923e-08,160,23.2251853942871,15.494517326355,24.7892913818359,27.9193344116211,240.080078125,0,0,0.550775349053899,8.92296611092131,13.7452712736199,67.2090267704249,33.4289607993516,intermitent (57%),intermitent (98%),intermitent,,,experiment_12_sample_8.npy
289,"2026-04-15T09:28:47,306",experiment,12,4800,4800.88,6.21398e-08,160,4.56777381896973,15.9561166763306,4.95785808563232,16.597053527832,254.59765625,0,0,0.680304734541098,13.8930610956675,15.2392623065806,72.3330039475726,33.8882938888094,dripping (61%),dripping (81%),dripping,,,experiment_12_sample_9.npy
290,"2026-04-15T09:28:52,347",experiment,12,5000,5001.11,7.77621e-08,160,-12.121467590332,15.6822967529297,-14.8735733032227,19.8208084106445,245.934432983398,0,0,0.672756233319872,10.7606373981209,15.6702786448779,62.6107562681262,33.0581769800287,dripping (54%),dripping (85%),intermitent,,,experiment_12_sample_10.npy
291,"2026-04-15T09:28:57,384",experiment,12,5200,5201.05,8.91079e-08,160,-10.476053237915,15.7275924682617,-9.91571617126465,18.8972206115723,247.357177734375,0,0,0.584257968072765,8.86808541819066,13.537690936663,68.803265218774,34.4911961129642,dripping (59%),dripping (76%),unconclusive,,,experiment_12_sample_11.npy
292,"2026-04-15T09:29:02,430",experiment,12,5400,5400.92,9.90572e-08,160,-19.8132877349854,15.7832899093628,-19.8314323425293,25.3313751220703,249.112243652344,0,0,0.457255105961987,10.9064774480693,14.6200586214647,70.6951705909283,33.532466720791,intermitent (51%),intermitent (65%),intermitent,,,experiment_12_sample_12.npy
293,"2026-04-15T09:29:07,492",experiment,12,5600,5600.86,1.18519e-07,160,-17.221019744873,16.0122528076172,-19.8314323425293,23.5150108337402,256.392211914063,0,0,0.939798350013743,13.01316642506,15.8262332199417,73.8170787254546,33.8469494930729,intermitent (50%),intermitent (87%),intermitent,,,experiment_12_sample_13.npy
294,"2026-04-15T09:29:12,539",experiment,12,5800,5800.89,9.93191e-08,160,55.7336654663086,15.8666696548462,54.5364379882813,57.9481887817383,251.751220703125,0,0,0.686011931688803,11.9005574910862,15.2557112045171,68.4508739850458,33.5765676496312,multi_jet (41%),multi_jet (50%),intermitent,,,experiment_12_sample_14.npy
295,"2026-04-15T09:29:17,592",experiment,12,6000,6001.07,1.12235e-07,160,51.5423889160156,15.7958354949951,49.5785827636719,53.9084968566895,249.508422851563,0,0,0.586712452242354,15.7051694934744,16.4434274154085,68.1185466628554,32.7698626165108,intermitent (42%),intermitent (53%),intermitent,,,experiment_12_sample_15.npy
296,"2026-04-15T09:29:22,624",experiment,12,6200,6201.03,1.28992e-07,160,25.1876049041748,15.840651512146,24.7892913818359,29.7546920776367,250.926239013672,0,0,0.806404422131688,13.2757846128816,15.0795211581043,70.2480767148317,33.4857752012043,intermitent (52%),intermitent (71%),intermitent,,,experiment_12_sample_16.npy
297,"2026-04-15T09:29:27,666",experiment,12,6400,6400.94,1.41647e-07,160,37.1990089416504,15.537163734436,39.6628646850586,40.3133926391602,241.403442382813,0,0,1.09697338069811,8.22246416920343,12.1959850954345,68.3649633255849,33.567667021632,intermitent (44%),intermitent (59%),intermitent,,,experiment_12_sample_17.npy
298,"2026-04-15T09:29:34,422",experiment,12,6600,6600.83,1.47844e-07,160,65.6325225830078,15.7570667266846,64.4521560668945,67.4975051879883,248.28515625,0,0,0.730913787536394,11.8512232748711,14.5166272401438,70.7902929689823,32.327766881865,multi_jet (40%),multi_jet (72%),intermitent,,,experiment_12_sample_18.npy
299,"2026-04-15T09:29:39,459",experiment,12,6800,6800.79,"1,41E-04",160,75.8766479492188,15.5132875442505,74.3678741455078,77.4462890625,240.662078857422,0,0,0.70765696386892,11.2977436202684,13.70196361967,66.6174611447595,33.0551167803535,multi_jet (57%),multi_jet (91%),intermitent,,,experiment_12_sample_19.npy
300,"2026-04-15T09:29:44,482",experiment,12,7000,7001.07,1.6172e-07,160,42.5019302368164,15.6812305450439,44.6207237243652,45.3024864196777,245.901000976563,0,0,0.852917456305201,11.8422418555195,15.5206208005878,67.8707258199026,32.9108886735573,intermitent (54%),intermitent (93%),intermitent,,,experiment_12_sample_20.npy
301,"2026-04-15T09:29:49,548",experiment,12,7200,7201.02,1.7839e-07,160,87.1091613769531,15.6425495147705,89.2414474487305,88.5025177001953,244.689346313477,0,0,0.61663552446288,10.8992359089725,13.0394952831513,68.3376543065656,33.5743847218945,multi_jet (57%),multi_jet (96%),intermitent,,,experiment_12_sample_21.npy
302,"2026-04-15T09:29:54,581",experiment,12,7400,7400.94,1.91918e-07,160,73.1437759399414,15.6126251220703,74.3678741455078,74.7914810180664,243.75407409668,0,0,1.00486876786312,15.1310207415328,13.8361622832392,62.9196375175314,32.231798441501,multi_jet (48%),multi_jet (77%),unconclusive,,,experiment_12_sample_22.npy
